index,20211117
000001,0.0
000002,0.0
000003,0.0
000004,0.0
000005,0.0
000006,-0.004463848886516444
000007,0.0
000008,0.0
000009,0.0
000010,0.0
000011,0.0
000012,0.0
000013,0.0
000014,0.0
000015,0.0
000016,0.0
000017,0.0
000018,0.0
000019,0.0
000020,0.0
000021,0.0
000023,0.0
000024,0.0
000025,0.0
000026,0.0
000027,0.0
000028,0.0
000029,0.0
000030,0.0
000031,0.0
000032,0.0
000033,0.0
000034,0.0
000035,0.0
000036,0.0
000037,0.0
000038,0.0
000039,0.0
000040,0.0
000042,0.0
000045,0.0
000046,0.0
000047,0.0
000048,0.0
000049,0.0
000050,0.0
000055,0.0
000056,0.0
000058,-0.004463848711924938
000059,0.0
000060,0.0
000061,0.0
000062,0.0
000063,0.0
000065,0.05546384893258027
000066,0.0
000068,0.0
000069,0.0
000070,-0.004463848569061696
000078,0.0
000088,-0.004463848906243143
000089,0.0
000090,0.0
000096,0.0
000099,0.0
000100,0.0
000150,0.0
000151,0.0
000153,0.0
000155,0.0
000156,0.0
000157,0.0
000158,0.0
000159,0.0
000166,0.0
000301,0.0
000333,0.0
000338,0.0
000400,0.0
000401,0.0
000402,0.0
000403,0.0
000404,0.0
000405,0.0
000406,0.0
000407,0.0
000408,0.0
000409,0.0
000410,0.0
000411,0.0
000412,0.0
000413,0.0
000415,0.0
000416,0.0
000417,0.0
000418,0.0
000419,0.0
000420,0.0
000421,0.0
000422,0.0
000423,0.0
000425,0.0
000426,0.0
000428,0.0
000429,0.0
000430,0.0
000488,0.0
000498,0.0
000501,0.0
000502,0.0
000503,0.0
000504,0.0
000505,0.0
000506,0.0
000507,0.055463848926589725
000508,0.0
000509,0.0
000510,0.0
000511,0.0
000513,0.0
000514,0.0
000515,0.0
000516,0.0
000517,0.037158796590495244
000518,0.0
000519,0.0
000520,0.0
000521,0.0
000522,0.0
000523,0.0
000524,0.0
000525,0.0
000526,0.0
000527,0.0
000528,0.0
000529,0.0
000530,0.0
000531,0.0
000532,0.0
000533,0.0
000534,0.0
000535,0.0
000536,0.0
000537,0.0
000538,0.0
000539,0.0
000540,0.0
000541,0.0
000542,0.0
000543,0.0
000544,-0.004463848875759126
000545,0.0
000546,0.0
000547,0.0
000548,0.0
000549,0.0
000550,0.0
000551,0.0
000552,0.0
000553,0.0
000554,0.0
000555,0.0
000556,0.0
000557,0.05546384894168943
000558,0.0
000559,0.0
000560,0.0
000561,0.0
000562,0.0
000563,0.0
000564,0.0
000565,0.0
000566,0.0
000567,0.0
000568,0.0
000569,0.0
000570,0.0
000571,0.0
000572,0.0
000573,0.0
000576,0.0
000578,0.0
000581,0.0
000582,-0.004463848874065293
000583,0.0
000584,0.0
000585,0.0
000586,0.0
000587,0.0
000588,0.0
000589,0.0
000590,0.0
000591,0.0
000592,0.0
000593,0.0
000594,0.0
000595,0.0
000596,0.0
000597,0.0
000598,0.0
000599,0.0
000600,0.0
000601,0.0
000602,0.0
000603,0.0
000605,0.0
000606,0.0
000607,0.0
000608,0.0
000609,0.0
000610,0.0
000611,0.0
000612,0.0
000613,0.0
000615,0.0
000616,0.0
000617,0.0
000618,0.0
000619,0.0
000620,0.0
000621,0.0
000622,0.0
000623,0.0
000625,0.0
000626,0.0
000627,0.0
000628,0.0
000629,0.0
000630,0.0
000631,0.0
000632,0.0
000633,0.0
000635,0.0
000636,0.0
000637,0.0
000638,0.0
000639,0.0
000650,0.0
000651,0.0
000652,-0.004463848881723119
000653,0.0
000655,0.0
000656,0.0
000657,0.0
000658,0.0
000659,0.0
000660,0.0
000661,0.0
000662,0.0
000663,0.0
000665,0.0
000666,-0.0044638480436883605
000667,0.0
000668,0.0
000669,0.0
000670,0.0
000671,0.0
000672,0.0
000673,0.0
000675,0.0
000676,0.0
000677,0.0
000678,0.0
000679,0.0
000680,0.0
000681,0.0
000682,0.0
000683,0.0
000685,0.0
000686,0.0
000687,0.0
000688,0.0
000689,0.0
000690,0.0
000691,0.0
000692,0.0
000693,0.0
000695,0.0
000697,0.0
000698,0.0
000699,0.0
000700,0.0
000701,0.0
000702,0.0
000703,0.0
000705,0.0
000707,0.0
000708,0.0
000709,0.0
000710,0.0
000711,0.0
000712,0.0
000713,0.0
000715,0.0
000716,0.0
000717,0.0
000718,0.0
000719,0.0
000720,0.0
000721,0.0
000722,0.0
000723,0.0
000725,0.0
000726,0.0
000727,0.0
000728,0.0
000729,0.0
000730,0.0
000731,0.0
000732,0.0
000733,0.0
000735,0.0
000736,0.0
000737,0.0
000738,0.0
000739,0.0
000748,0.0
000750,0.0
000751,0.0
000752,0.0
000753,0.0
000755,0.0
000756,0.0
000757,0.0
000758,0.0
000759,0.0
000760,0.0
000761,0.0
000762,0.0
000763,0.0
000765,0.0
000766,0.0
000767,0.0
000768,0.0
000769,0.0
000776,0.0
000777,0.0
000778,0.0
000779,0.0
000780,0.0
000782,0.0
000783,0.0
000785,0.0
000786,0.0
000787,0.0
000788,0.0
000789,0.0
000790,0.0
000791,0.0
000792,0.0
000793,0.0
000795,0.0
000796,0.0
000797,-0.004463846462372665
000798,0.0
000799,0.0
000800,0.0
000801,0.0
000802,0.0
000803,0.0
000805,0.0
000806,0.0
000807,0.0
000809,0.0
000810,0.0
000811,0.0
000812,0.0
000813,0.0
000815,0.0
000816,0.0
000817,0.0
000818,0.0
000819,0.0
000820,0.0
000821,0.0
000822,0.0
000823,0.0
000825,0.0
000826,0.0
000827,0.0
000828,0.0
000829,0.0
000830,0.0
000831,0.0
000832,0.0
000833,0.0
000835,0.0
000836,0.0
000837,0.0
000838,0.0
000839,0.0
000848,0.0
000850,0.0
000851,-0.004463489121828055
000852,0.0
000856,0.0
000858,0.0
000859,0.0
000860,0.0
000861,0.0
000862,0.0
000863,0.0
000866,0.0
000868,0.0
000869,0.0
000875,0.0
000876,0.0
000877,0.0
000878,0.0
000880,0.0
000881,0.0
000882,-0.004463848870710312
000883,0.0
000885,0.0
000886,0.0
000887,0.0
000888,0.0
000889,0.0
000890,0.0
000892,0.0
000893,0.0
000895,0.0
000897,0.0
000898,0.0
000899,0.0
000900,0.0
000901,0.0
000902,0.0
000903,-0.004463848875030949
000905,0.0
000906,0.0
000908,0.0
000909,0.0
000910,-0.004463848760267343
000911,0.0
000912,0.0
000913,0.0
000915,0.0
000916,0.0
000917,0.0
000918,0.0
000919,0.0
000920,0.0
000921,0.0
000922,0.0
000923,0.0
000925,0.0
000926,-0.004463847794734446
000927,0.0
000928,0.0
000929,0.0
000930,0.0
000931,0.0
000932,0.0
000933,0.0
000935,0.0
000936,0.055463848941673756
000937,0.0
000938,0.0
000939,0.0
000948,0.0
000949,0.0
000950,-0.004463848901834706
000951,0.0
000952,0.0
000953,0.0
000955,0.0
000956,0.0
000957,0.0
000958,0.0
000959,0.0
000960,0.0
000961,0.0
000962,0.0
000963,0.0
000965,0.0
000966,0.0
000967,0.0
000968,0.0
000969,0.0
000970,0.0
000971,0.0
000972,0.0
000973,0.05546384892892145
000975,0.0
000976,0.0
000977,0.0
000978,0.0
000979,0.0
000980,0.0
000981,0.0
000982,0.0
000983,0.0
000985,0.0
000987,0.0
000988,0.0
000989,0.0
000990,0.0
000993,0.0
000995,0.0
000996,0.0
000997,0.0
000998,0.0
000999,0.0
001201,0.0
001202,0.0
001203,0.0
001205,0.0
001206,0.0
001207,0.0
001208,0.0
001209,0.0
001210,0.0
001211,0.0
001212,0.0
001213,0.0
001215,0.0
001216,0.0
001217,0.0
001218,0.0
001219,0.0
001267,0.0
001288,0.0
001296,0.0
001317,0.0
001696,0.0
001872,0.0
001896,0.0
001914,0.0
001965,0.0
001979,0.0
002001,0.0
002002,0.0
002003,0.0
002004,0.0
002005,0.0
002006,0.0
002007,0.0
002008,0.0
002009,0.0
002010,0.0
002011,0.0
002012,0.0
002013,0.0
002014,0.0
002015,0.0
002016,0.0
002017,0.0
002018,0.0
002019,0.0
002020,0.0
002021,0.0
002022,0.0
002023,0.0
002024,0.0
002025,0.0
002026,0.0
002027,0.0
002028,0.0
002029,0.0
002030,0.0
002031,0.0
002032,0.0
002033,0.0
002034,0.0
002035,0.0
002036,0.0
002037,0.0
002038,0.0
002039,0.0
002040,0.0
002041,0.0
002042,0.0
002043,0.0
002044,0.0
002045,0.0
002046,0.0
002047,0.0
002048,0.0
002049,0.0
002050,0.0
002051,0.0
002052,0.0
002053,0.0
002054,0.0
002055,0.0
002056,0.0
002057,0.0
002058,0.0
002059,0.0
002060,0.0
002061,-0.004463848598695758
002062,0.0
002063,0.0
002064,0.0
002065,0.0
002066,0.0
002067,0.0
002068,0.0
002069,0.0
002070,0.0
002071,0.0
002072,0.0
002073,0.0
002074,0.0
002075,0.0
002076,0.0
002077,0.0
002078,0.0
002079,0.0
002080,0.0
002081,0.0
002082,0.0
002083,0.0
002084,0.0
002085,0.0
002086,0.0
002087,0.0
002088,0.0
002089,0.0
002090,0.0
002091,0.0
002092,0.0
002093,0.0
002094,0.0
002095,0.0
002096,0.0
002097,0.0
002098,0.0
002099,-0.004459516169173648
002100,0.0
002101,0.0
002102,0.0
002103,0.0
002104,0.0
002105,0.0
002106,0.0
002107,0.0
002108,0.0
002109,0.0
002110,0.0
002111,0.0
002112,0.0
002113,0.0
002114,0.0
002115,0.0
002116,0.0
002117,0.0
002118,0.0
002119,0.0
002120,0.0
002121,0.0
002122,0.0
002123,0.0
002124,0.0
002125,0.0
002126,0.0
002127,0.0
002128,0.0
002129,0.0
002130,0.0
002131,0.0
002132,0.0
002133,0.0
002134,0.0
002135,0.0
002136,0.0
002137,0.0
002138,0.0
002139,0.0
002140,0.0
002141,0.0
002142,0.0
002143,0.0
002144,0.0
002145,0.0
002146,0.0
002147,0.0
002148,0.0
002149,0.0
002150,0.0
002151,0.0
002152,0.0
002153,0.0
002154,0.0
002155,0.0
002156,0.0
002157,0.0
002158,0.0
002159,0.0
002160,0.0
002161,0.0
002162,0.0
002163,0.0
002164,0.0
002165,0.0
002166,0.0
002167,0.0
002168,0.0
002169,0.0
002170,0.0
002171,0.0
002172,0.0
002173,0.0
002174,0.0
002175,0.0
002176,0.0
002177,0.0
002178,0.0
002179,0.0
002180,0.0
002181,0.0
002182,0.0
002183,0.0
002184,0.0
002185,0.0
002186,0.0
002187,0.0
002188,0.0
002189,0.0
002190,0.0
002191,0.0
002192,0.0
002193,0.0
002194,0.0
002195,0.0
002196,0.0
002197,0.0
002198,0.0
002199,0.0
002200,0.0
002201,0.0
002202,0.0
002203,0.0
002204,0.0
002205,0.0
002206,0.0
002207,0.0
002208,0.0
002209,0.0
002210,0.0
002211,0.0
002212,0.0
002213,0.0
002214,0.0
002215,0.0
002216,0.0
002217,0.0
002218,0.0
002219,0.0
002220,0.0
002221,0.0
002222,0.0
002223,0.0
002224,0.0
002225,0.0
002226,0.0
002227,0.0
002228,-0.004463848908533534
002229,0.0
002230,0.0
002231,0.0
002232,0.0
002233,0.0
002234,0.0
002235,0.0
002236,0.0
002237,0.0
002238,0.0
002239,0.0
002240,0.0
002241,0.0
002242,0.0
002243,0.0
002244,0.0
002245,0.0
002246,0.0
002247,0.0
002248,0.0
002249,0.0
002250,0.0
002251,0.0
002252,0.0
002253,0.0
002254,0.0
002255,0.0
002256,0.0
002258,0.0
002259,0.0
002260,0.0
002261,0.0
002262,0.0
002263,0.0
002264,0.0
002265,0.0
002266,0.0
002267,0.0
002268,0.0
002269,0.0
002270,0.0
002271,0.0
002272,0.0
002273,0.0
002274,0.0
002275,0.0
002276,0.0
002277,-0.004463848909269263
002278,0.0
002279,0.0
002280,0.0
002281,0.0
002282,0.0
002283,0.0
002284,0.0
002285,0.0
002286,0.0
002287,0.0
002288,0.0
002289,0.0
002290,0.0
002291,0.0
002292,0.0
002293,0.0
002294,0.0
002295,0.0
002296,0.0
002297,0.0
002298,0.0
002299,0.0
002300,0.0
002301,0.0
002302,0.0
002303,-0.004463848896620405
002304,0.0
002305,0.0
002306,0.0
002307,0.0
002308,0.0
002309,0.0
002310,-0.00446384881976077
002311,0.0
002312,0.0
002313,0.0
002314,0.0
002315,0.0
002316,0.0
002317,0.0
002318,0.0
002319,0.0
002320,0.05546384891777264
002321,0.0
002322,0.0
002323,0.0
002324,0.0
002325,0.0
002326,0.0
002327,0.0
002328,0.0
002329,0.0
002330,0.0
002331,0.0
002332,0.0
002333,0.0
002334,0.0
002335,0.0
002336,0.0
002337,0.0
002338,0.0
002339,0.0
002340,0.0
002341,0.0
002342,0.0
002343,0.0
002344,0.0
002345,0.0
